dataset,project,pPath,pId,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,chart,org/jfree/data/general/Series,3,316,            notifyListeners(new SeriesChangeEvent(this));,0,0,0,2,4,0,1,1,0,2,45,7,0.005055612,0
defect4j,chart,org/jfree/data/general/Series,3,315,        if (this.notify) {,1,0,0,1,3,0,0,0,0,1,18,5,0.005055612,0
defect4j,chart,org/jfree/data/time/TimeSeries,3,254,        return this.data.size();,1,0,0,1,2,0,1,0,0,2,24,5,0.000925069,0
defect4j,chart,org/jfree/data/general/Series,3,121,        this.notify = true;,1,0,0,0,0,0,0,0,0,3,19,4,0,0
defect4j,chart,org/jfree/data/general/Series,3,120,        this.propertyChangeSupport = new PropertyChangeSupport(this);,1,0,0,1,2,0,0,1,0,3,61,4,0,0
defect4j,chart,org/jfree/data/time/TimeSeries,3,189,        this.timePeriodClass = null;,1,0,0,0,0,0,0,0,0,2,28,4,0,0
defect4j,chart,org/jfree/data/general/Series,3,104,"        this(key, null);",1,0,0,1,2,0,0,0,0,1,16,4,0,0
defect4j,chart,org/jfree/data/time/TimeSeries,3,169,"        this(name, DEFAULT_DOMAIN_DESCRIPTION, DEFAULT_RANGE_DESCRIPTION);",3,0,0,1,2,0,0,0,0,3,66,4,0,0
defect4j,chart,org/jfree/data/general/Series,3,118,        this.description = description;,2,0,0,0,0,0,0,0,0,3,31,4,0,0
defect4j,chart,org/jfree/data/general/Series,3,119,        this.listeners = new EventListenerList();,1,0,0,1,2,0,0,1,0,3,41,4,0,0
defect4j,chart,org/jfree/data/general/Series,3,114,        if (key == null) {,1,1,0,1,3,0,0,0,0,2,18,4,0,0
defect4j,chart,org/jfree/data/general/Series,3,117,        this.key = key;,2,0,0,0,0,0,0,0,0,3,15,4,0,0
defect4j,chart,org/jfree/data/general/Series,3,113,"    protected Series(Comparable key, String description) {",3,0,0,1,3,1,0,2,0,6,54,2,0,0
defect4j,chart,org/jfree/data/time/TimeSeries,3,190,        this.data = new java.util.ArrayList();,4,0,0,1,2,0,0,0,0,5,38,4,0,0
defect4j,chart,org/jfree/data/time/TimeSeries,3,186,        super(name);,1,0,0,1,2,0,0,0,0,1,12,4,0,0
defect4j,chart,org/jfree/data/time/TimeSeries,3,188,        this.range = range;,2,0,0,0,0,0,0,0,0,3,19,4,0,0
defect4j,chart,org/jfree/data/time/TimeSeries,3,191,        this.maximumItemCount = Integer.MAX_VALUE;,3,0,0,0,0,0,0,0,0,4,42,4,0,0
defect4j,chart,org/jfree/data/time/TimeSeries,3,193,        this.minY = Double.NaN;,3,0,0,0,0,0,0,0,0,4,23,4,0,0
defect4j,chart,org/jfree/data/time/TimeSeries,3,192,        this.maximumItemAge = Long.MAX_VALUE;,3,0,0,0,0,0,0,0,0,4,37,4,0,0
defect4j,chart,org/jfree/data/time/TimeSeries,3,194,        this.maxY = Double.NaN;,3,0,0,0,0,0,0,0,0,4,23,4,0,0
defect4j,chart,org/jfree/data/time/TimeSeries,3,187,        this.domain = domain;,2,0,0,0,0,0,0,0,0,3,21,4,0,0
defect4j,chart,org/jfree/data/time/Week,8,221,        peg(calendar);,0,0,0,1,2,0,2,0,0,2,14,5,1,0
defect4j,chart,org/jfree/data/time/Week,8,219,            this.year = (short) yyyy;,2,0,0,1,2,0,0,0,0,3,25,6,1,0
defect4j,chart,org/jfree/data/time/Week,8,199,        calendar.setTime(time);,0,0,0,1,2,0,3,0,0,3,23,5,1,0
defect4j,chart,org/jfree/data/time/Week,8,198,"        Calendar calendar = Calendar.getInstance(zone, locale);",1,0,0,1,2,0,4,1,0,6,55,4,1,0
defect4j,chart,org/jfree/data/time/Week,8,211,"            this.week = (byte) Math.min(tempWeek, LAST_WEEK_IN_YEAR);",1,0,0,2,4,0,4,0,0,6,57,6,1,0
defect4j,chart,org/jfree/data/time/Week,8,212,            int yyyy = calendar.get(Calendar.YEAR);,3,0,0,1,2,0,2,0,0,5,39,7,1,0
defect4j,chart,org/jfree/data/time/Week,8,215,            if (calendar.get(Calendar.MONTH) == Calendar.JANUARY,4,1,0,1,3,0,2,0,0,7,52,7,1,0
defect4j,chart,org/jfree/data/time/Week,8,195,        if (locale == null) {,1,1,0,1,3,0,0,0,0,2,21,4,1,0
defect4j,chart,org/jfree/data/time/Week,8,192,        if (zone == null) {,1,1,0,1,3,0,0,0,0,2,19,4,1,0
defect4j,chart,org/jfree/data/time/Week,8,188,"    public Week(Date time, TimeZone zone, Locale locale) {",4,0,0,1,3,1,0,3,0,8,54,2,1,0
defect4j,chart,org/jfree/data/time/Week,8,189,        if (time == null) {,1,1,0,1,3,0,0,0,0,2,19,4,1,0
defect4j,chart,org/jfree/data/time/Week,8,205,        if (tempWeek == 1,1,1,0,0,1,0,0,0,0,2,17,5,1,0
defect4j,chart,org/jfree/data/time/Week,8,204,        int tempWeek = calendar.get(Calendar.WEEK_OF_YEAR);,3,0,0,1,2,0,2,0,0,5,51,5,1,0
defect4j,chart,org/jfree/data/time/Week,8,248,        return this.week;,1,0,0,0,0,0,0,0,0,1,17,5,0.633333333,0
defect4j,chart,org/jfree/data/time/Week,8,406,        c.clear();,0,0,0,1,2,0,2,0,0,2,10,5,0,0
defect4j,chart,org/jfree/data/time/Week,8,412,"        c.set(Calendar.SECOND, 0);",2,0,0,1,2,0,2,0,0,4,26,5,0,0
defect4j,chart,org/jfree/data/time/Week,8,413,"        c.set(Calendar.MILLISECOND, 0);",2,0,0,1,2,0,2,0,0,4,31,5,0,0
defect4j,chart,org/jfree/data/time/Week,8,388,"        c.set(Calendar.MILLISECOND, 0);",2,0,0,1,2,0,2,0,0,4,31,5,0,0
defect4j,chart,org/jfree/data/time/Week,8,411,"        c.set(Calendar.MINUTE, 0);",2,0,0,1,2,0,2,0,0,4,26,5,0,0
defect4j,chart,org/jfree/data/time/Week,8,415,        return c.getTime().getTime() - 1;,0,1,0,2,4,0,3,0,0,4,33,4,0,0
defect4j,chart,org/jfree/data/time/Week,8,382,"        c.set(Calendar.YEAR, this.year);",3,0,0,1,2,0,2,0,0,5,32,5,0,0
defect4j,chart,org/jfree/data/time/Week,8,383,"        c.set(Calendar.WEEK_OF_YEAR, this.week);",3,0,0,1,2,0,2,0,0,5,40,5,0,0
defect4j,chart,org/jfree/data/time/Week,8,380,        Calendar c = (Calendar) calendar.clone();,1,0,0,2,4,0,2,2,0,5,41,4,0,0
defect4j,chart,org/jfree/data/time/Week,8,381,        c.clear();,0,0,0,1,2,0,2,0,0,2,10,5,0,0
defect4j,chart,org/jfree/data/time/Week,8,386,"        c.set(Calendar.MINUTE, 0);",2,0,0,1,2,0,2,0,0,4,26,5,0,0
defect4j,chart,org/jfree/data/time/Week,8,289,        this.lastMillisecond = getLastMillisecond(calendar);,1,0,0,1,2,0,2,0,0,4,52,4,0,0
defect4j,chart,org/jfree/data/time/Week,8,384,"        c.set(Calendar.DAY_OF_WEEK, c.getFirstDayOfWeek());",2,0,0,2,4,0,4,0,0,6,51,5,0,0
defect4j,chart,org/jfree/data/time/Week,8,385,"        c.set(Calendar.HOUR, 0);",2,0,0,1,2,0,2,0,0,4,24,5,0,0
defect4j,chart,org/jfree/data/time/Week,8,288,        this.firstMillisecond = getFirstMillisecond(calendar);,1,0,0,1,2,0,2,0,0,4,54,4,0,0
defect4j,chart,org/jfree/data/time/Week,8,409,"        c.set(Calendar.DAY_OF_WEEK, c.getFirstDayOfWeek());",2,0,0,2,4,0,4,0,0,6,51,5,0,0
defect4j,chart,org/jfree/data/time/Week,8,408,"        c.set(Calendar.WEEK_OF_YEAR, this.week + 1);",3,1,0,1,2,0,2,0,0,6,44,5,0,0
defect4j,chart,org/jfree/data/time/Week,8,405,        Calendar c = (Calendar) calendar.clone();,1,0,0,2,4,0,2,2,0,5,41,4,0,0
defect4j,chart,org/jfree/data/time/Week,8,133,        this.year = (short) year;,2,0,0,1,2,0,0,0,0,3,25,4,0,0
defect4j,chart,org/jfree/data/time/Week,8,132,        this.week = (byte) week;,2,0,0,1,2,0,0,0,0,3,24,4,0,0
defect4j,chart,org/jfree/data/time/Week,8,134,        peg(Calendar.getInstance());,0,0,0,2,4,0,3,0,0,3,28,5,0,0
defect4j,chart,org/jfree/data/time/Week,8,387,"        c.set(Calendar.SECOND, 0);",2,0,0,1,2,0,2,0,0,4,26,5,0,0
defect4j,chart,org/jfree/data/time/RegularTimePeriod,8,70,"public abstract class RegularTimePeriod implements TimePeriod, Comparable,",1,0,0,0,0,2,0,2,0,5,74,1,0,0
defect4j,chart,org/jfree/data/time/Week,8,390,        return c.getTime().getTime();,0,0,0,2,4,0,3,0,0,3,29,5,0,0
defect4j,chart,org/jfree/data/time/RegularTimePeriod,8,161,    public static final TimeZone DEFAULT_TIME_ZONE = TimeZone.getDefault();,1,0,0,1,2,3,2,1,0,7,71,2,0,0
defect4j,chart,org/jfree/data/time/Week,8,128,        if ((week < FIRST_WEEK_IN_YEAR) && (week > LAST_WEEK_IN_YEAR)) {,4,3,0,3,7,0,0,0,0,7,64,4,0,0
defect4j,chart,org/jfree/data/time/Week,8,127,"    public Week(int week, int year) {",3,0,0,1,3,1,0,0,0,4,33,2,0,0
defect4j,chart,org/jfree/data/time/Week,8,410,"        c.set(Calendar.HOUR, 0);",2,0,0,1,2,0,2,0,0,4,24,5,0,0
defect4j,chart,org/jfree/data/time/Week,8,407,"        c.set(Calendar.YEAR, this.year);",3,0,0,1,2,0,2,0,0,5,32,5,0,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,924,        if (end == null) {,1,1,0,1,3,0,0,0,0,2,18,4,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,927,        if (start.compareTo(end) > 0) {,0,1,0,2,5,0,3,0,0,4,31,4,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,953,"            return createCopy(startIndex, endIndex);",0,0,0,1,2,0,3,0,0,3,40,7,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,939,        int endIndex = getIndex(end);,1,0,0,1,2,0,2,0,0,3,29,5,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,933,        if (startIndex < 0) {,1,1,0,1,3,0,0,0,0,2,21,4,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,932,        int startIndex = getIndex(start);,1,0,0,1,2,0,2,0,0,3,33,5,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,935,            if (startIndex == this.data.size()) {,2,1,0,2,5,0,1,0,0,4,37,6,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,934,            startIndex = -(startIndex + 1);,2,1,0,1,2,0,0,0,0,5,31,6,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,942,            endIndex = endIndex - 1;    // so this is last item BEFORE end,2,1,0,0,0,0,0,0,0,4,62,6,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,940,        if (endIndex < 0) {             // end period is not in original series,1,1,0,1,3,0,0,0,0,2,71,4,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,941,            endIndex = -(endIndex + 1); // this is first item AFTER end period,2,1,0,1,2,0,0,0,0,5,66,6,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,921,        if (start == null) {,1,1,0,1,3,0,0,0,0,2,20,4,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,931,        boolean emptyRange = false;,1,0,0,0,0,0,0,0,0,2,27,5,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,883,"            throw new IllegalArgumentException(""Requires start <= end."");",0,0,0,1,2,0,0,1,0,2,61,7,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,879,        if (start < 0) {,1,1,0,1,3,0,0,0,0,2,16,4,0.483333333,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,882,        if (end < start) {,2,1,0,1,3,0,0,0,0,3,18,4,0.483333333,0
defect4j,chart,org/jfree/data/time/SerialDate,9,500,            return false;,0,0,0,0,0,0,0,0,0,1,13,6,0.138888889,0
defect4j,chart,org/jfree/data/time/Day,9,123,"        this.serialDate = SerialDate.createInstance(day, month, year);",1,0,0,1,2,0,5,0,0,7,62,4,0.138888889,0
defect4j,chart,org/jfree/data/time/Day,9,122,"    public Day(int day, int month, int year) {",4,0,0,1,3,1,0,0,0,5,42,2,0.138888889,0
defect4j,chart,org/jfree/data/time/Day,9,124,        peg(Calendar.getInstance());,0,0,0,2,4,0,3,0,0,3,28,5,0.138888889,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,452,            if (SerialDate.isLeapYear(y)) {,0,0,0,2,5,0,3,0,0,3,31,7,0.114285714,0
defect4j,chart,org/jfree/data/time/Day,9,302,        return this.serialDate.toSerial();,1,0,0,1,2,0,1,0,0,2,34,5,0.095833333,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,433,        TimeSeriesDataItem dummy = new TimeSeriesDataItem(,1,0,0,0,1,0,0,2,0,3,50,4,0.095833333,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,430,        if (period == null) {,1,1,0,1,3,0,0,0,0,2,21,4,0.095833333,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,435,"        return Collections.binarySearch(this.data, dummy);",1,0,0,1,2,0,3,0,0,4,50,5,0.095833333,0
defect4j,chart,org/jfree/data/time/Day,9,183,        return this.serialDate;,1,0,0,0,0,0,0,0,0,1,23,5,0.081481481,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,211,        return this.serial;,1,0,0,0,0,0,0,0,0,1,19,5,0.081481481,0
defect4j,chart,org/jfree/data/time/Day,9,423,        return result;,1,0,0,0,0,0,0,0,0,1,14,4,0.081481481,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,308,        return this.serial - other.toSerial();,1,1,0,1,2,0,2,0,0,4,38,4,0.081481481,0
defect4j,chart,org/jfree/data/time/Day,9,406,            result = -d.getSerialDate().compare(this.serialDate);,2,0,0,2,4,0,3,0,0,7,53,6,0.081481481,0
defect4j,chart,org/jfree/data/time/Day,9,404,        if (o1 instanceof Day) {,1,0,0,1,3,0,0,1,0,2,24,5,0.081481481,0
defect4j,chart,org/jfree/data/time/Day,9,405,            Day d = (Day) o1;,2,0,0,1,2,0,0,2,0,4,17,6,0.081481481,0
defect4j,chart,org/jfree/data/time/Day,9,341,        int day = this.serialDate.getDayOfMonth();,2,0,0,1,2,0,1,0,0,3,42,5,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,340,        int month = this.serialDate.getMonth();,2,0,0,1,2,0,1,0,0,3,39,5,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,343,"        calendar.set(year, month - 1, day, 23, 59, 59);",1,1,0,1,2,0,4,0,0,6,47,5,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,342,        calendar.clear();,0,0,0,1,2,0,2,0,0,2,17,5,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,344,"        calendar.set(Calendar.MILLISECOND, 999);",2,0,0,1,2,0,2,0,0,4,40,5,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,346,        return calendar.getTime().getTime();,0,0,0,2,4,0,3,0,0,3,36,5,0.07,0
defect4j,chart,org/jfree/data/time/SerialDate,9,210,    protected SerialDate() {,1,0,0,1,3,1,0,0,0,2,24,2,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,240,        return this.month;,1,0,0,0,0,0,0,0,0,1,18,5,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,249,        return this.day;,1,0,0,0,0,0,0,0,0,1,16,5,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,129,            this.day = day;,2,0,0,0,0,0,0,0,0,3,15,6,0.07,0
defect4j,chart,org/jfree/data/time/SerialDate,9,526,        final int leap4 = (yyyy - 1896) / 4;,2,2,0,1,2,1,0,0,0,5,36,4,0.07,0
defect4j,chart,org/jfree/data/time/SerialDate,9,527,        final int leap100 = (yyyy - 1800) / 100;,2,2,0,1,2,1,0,0,0,5,40,4,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,251,        this.lastMillisecond = getLastMillisecond(calendar);,1,0,0,1,2,0,2,0,0,4,52,4,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,322,"        calendar.set(Calendar.MILLISECOND, 0);",2,0,0,1,2,0,2,0,0,4,38,5,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,321,"        calendar.set(year, month - 1, day, 0, 0, 0);",1,1,0,1,2,0,4,0,0,6,44,5,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,320,        calendar.clear();,0,0,0,1,2,0,2,0,0,2,17,5,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,324,        return calendar.getTime().getTime();,0,0,0,2,4,0,3,0,0,3,36,5,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,107,"    public SpreadsheetDate(final int day, final int month, final int year) {",4,0,0,1,3,4,0,0,0,8,72,2,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,109,        if ((year >= 1900) && (year <= 9999)) {,2,3,0,3,7,0,0,0,0,5,39,4,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,317,        int year = this.serialDate.getYYYY();,2,0,0,1,2,0,1,0,0,3,37,5,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,339,        int year = this.serialDate.getYYYY();,2,0,0,1,2,0,1,0,0,3,37,5,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,110,            this.year = year;,2,0,0,0,0,0,0,0,0,3,17,6,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,118,        if ((month >= MonthConstants.JANUARY),3,1,0,1,3,0,0,0,0,4,37,6,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,457,        return yy + mm + dd + 1;,3,1,0,0,0,0,0,0,0,4,24,4,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,456,        final int dd = d;,2,0,0,0,0,1,0,0,0,3,17,4,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,451,        if (m > MonthConstants.FEBRUARY) {,3,1,0,1,3,0,0,0,0,4,34,4,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,450,        int mm = SerialDate.AGGREGATE_DAYS_TO_END_OF_PRECEDING_MONTH[m];,3,0,1,1,2,0,0,0,0,4,64,5,0.07,0
defect4j,chart,org/jfree/data/time/SerialDate,9,529,        return leap4 - leap100 + leap400;,3,2,0,0,0,0,0,0,0,5,33,4,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,319,        int day = this.serialDate.getDayOfMonth();,2,0,0,1,2,0,1,0,0,3,42,5,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,231,        return this.year;,1,0,0,0,0,0,0,0,0,1,17,5,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,128,"        if ((day >= 1) && (day <= SerialDate.lastDayOfMonth(month, year))) {",2,3,0,4,9,0,4,0,0,9,68,4,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,120,            this.month = month;,2,0,0,0,0,0,0,0,0,3,19,6,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,449,        final int yy = ((y - 1900) * 365) + SerialDate.leapYearCount(y - 1);,3,4,0,3,6,1,2,0,0,10,68,4,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,250,        this.firstMillisecond = getFirstMillisecond(calendar);,1,0,0,1,2,0,2,0,0,4,54,4,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,136,"        this.serial = calcSerial(day, month, year);",1,0,0,1,2,0,4,0,0,6,43,4,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,318,        int month = this.serialDate.getMonth();,2,0,0,1,2,0,1,0,0,3,39,5,0.07,0
defect4j,chart,org/jfree/data/time/SerialDate,9,499,        if ((yyyy % 4) != 0) {,1,2,0,2,5,0,0,0,0,3,22,4,0.07,0
defect4j,chart,org/jfree/data/time/SerialDate,9,792,"        return new SpreadsheetDate(day, month, yyyy);",3,0,0,1,2,0,0,1,0,4,45,5,0.07,0
defect4j,chart,org/jfree/data/time/SerialDate,9,528,        final int leap400 = (yyyy - 1600) / 400;,2,2,0,1,2,1,0,0,0,5,40,4,0.07,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,142,"        this(name, DEFAULT_DOMAIN_DESCRIPTION, DEFAULT_RANGE_DESCRIPTION,",3,0,0,0,1,0,0,0,0,3,65,4,0.060606061,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,143,                Day.class);,0,0,0,0,1,0,0,1,0,1,11,6,0.052777778,0
defect4j,chart,org/jfree/data/time/SerialDate,9,137,    static final int[] LAST_DAY_OF_MONTH =,1,0,0,1,2,2,0,0,0,3,38,2,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,92,        DATE_FORMAT_SYMBOLS = new SimpleDateFormat().getDateFormatSymbols();,1,0,0,2,4,0,1,1,0,3,68,3,0.046153846,0
defect4j,chart,org/jfree/data/time/TimeSeriesDataItem,9,203,        if (o1 instanceof TimeSeriesDataItem) {,1,0,0,1,3,0,0,1,0,2,39,5,0.046153846,0
defect4j,chart,org/jfree/data/time/TimeSeriesDataItem,9,204,            TimeSeriesDataItem datapair = (TimeSeriesDataItem) o1;,2,0,0,1,2,0,0,2,0,4,54,6,0.046153846,0
defect4j,chart,org/jfree/data/time/TimeSeriesDataItem,9,205,            result = getPeriod().compareTo(datapair.getPeriod());,1,0,0,3,6,0,4,0,0,6,53,6,0.046153846,0
defect4j,chart,org/jfree/data/time/TimeSeriesDataItem,9,215,        return result;,1,0,0,0,0,0,0,0,0,1,14,4,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,149,    static final int[] LEAP_YEAR_AGGREGATE_DAYS_TO_END_OF_MONTH =,1,0,0,1,2,2,0,0,0,3,61,2,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,141,    static final int[] AGGREGATE_DAYS_TO_END_OF_MONTH =,1,0,0,1,2,2,0,0,0,3,51,2,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,145,    static final int[] AGGREGATE_DAYS_TO_END_OF_PRECEDING_MONTH =,1,0,0,1,2,2,0,0,0,3,61,2,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,546,            return result;,1,0,0,0,0,0,0,0,0,1,14,6,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,544,        final int result = LAST_DAY_OF_MONTH[month];,1,0,1,1,2,1,0,0,0,4,44,4,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,545,        if (month != FEBRUARY) {,2,1,0,1,3,0,0,0,0,3,24,4,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,156,        LEAP_YEAR_AGGREGATE_DAYS_TO_END_OF_PRECEDING_MONTH =,1,0,0,0,0,0,0,0,0,1,52,3,0.046153846,0
defect4j,chart,org/jfree/data/time/Day,9,96,        DATE_FORMAT_LONG = DateFormat.getDateInstance(DateFormat.LONG);,3,0,0,1,2,0,2,0,0,5,63,3,0.03125,0
defect4j,chart,org/jfree/data/time/Day,9,92,        DATE_FORMAT_MEDIUM = DateFormat.getDateInstance(DateFormat.MEDIUM);,3,0,0,1,2,0,2,0,0,5,67,3,0.03125,0
defect4j,chart,org/jfree/data/time/Day,9,88,        DATE_FORMAT_SHORT = DateFormat.getDateInstance(DateFormat.SHORT);,3,0,0,1,2,0,2,0,0,5,65,3,0.03125,0
defect4j,chart,org/jfree/data/time/Day,9,83,    protected static final DateFormat DATE_FORMAT,1,0,0,0,0,3,0,1,0,5,45,2,0.03125,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,561,"        add(period, value, true);",0,0,0,1,2,0,3,0,0,4,25,5,0.018333333,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,575,"        add(item, notify);",0,0,0,1,2,0,3,0,0,3,18,5,0.018333333,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,574,"        TimeSeriesDataItem item = new TimeSeriesDataItem(period, value);",3,0,0,1,2,0,0,2,0,5,64,4,0.018333333,0
defect4j,chart,org/jfree/data/time/Year,9,176,        this.firstMillisecond = getFirstMillisecond(calendar);,1,0,0,1,2,0,2,0,0,4,54,4,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,177,        this.lastMillisecond = getLastMillisecond(calendar);,1,0,0,1,2,0,2,0,0,4,52,4,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,233,"        calendar.set(this.year, Calendar.JANUARY, 1, 0, 0, 0);",3,0,0,1,2,0,2,0,0,5,54,5,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,96,    public Year(int year) {,2,0,0,1,3,1,0,0,0,3,23,2,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,97,        if ((year < SerialDate.MINIMUM_YEAR_SUPPORTED),3,1,0,1,3,0,0,0,0,4,46,6,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,317,        if (o1 instanceof Year) {,1,0,0,1,3,0,0,1,0,2,25,5,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,234,"        calendar.set(Calendar.MILLISECOND, 0);",2,0,0,1,2,0,2,0,0,4,38,5,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,319,            result = this.year - y.getYear();,2,1,0,1,2,0,2,0,0,6,33,6,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,104,        peg(Calendar.getInstance());,0,0,0,2,4,0,3,0,0,3,28,5,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,103,        this.year = (short) year;,2,0,0,1,2,0,0,0,0,3,25,4,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,218,        return this.year;,1,0,0,0,0,0,0,0,0,1,17,5,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,136,        return this.year;,1,0,0,0,0,0,0,0,0,1,17,5,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,237,        return calendar.getTime().getTime();,0,0,0,2,4,0,3,0,0,3,36,5,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,336,        return result;,1,0,0,0,0,0,0,0,0,1,14,4,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,318,            Year y = (Year) o1;,2,0,0,1,2,0,0,2,0,4,19,6,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,253,"        calendar.set(Calendar.MILLISECOND, 999);",2,0,0,1,2,0,2,0,0,4,40,5,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,252,"        calendar.set(this.year, Calendar.DECEMBER, 31, 23, 59, 59);",3,0,0,1,2,0,2,0,0,5,59,5,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,256,        return calendar.getTime().getTime();,0,0,0,2,4,0,3,0,0,3,36,5,0.015873016,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,588,"        add(period, value, true);",0,0,0,1,2,0,3,0,0,4,25,5,0.013636364,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,603,"        add(item, notify);",0,0,0,1,2,0,3,0,0,3,18,5,0.013636364,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,602,"        TimeSeriesDataItem item = new TimeSeriesDataItem(period, value);",3,0,0,1,2,0,0,2,0,5,64,4,0.013636364,0
defect4j,chart,org/jfree/data/time/TimeSeriesDataItem,9,107,"        this(period, new Double(value));",2,0,0,2,4,0,0,1,0,3,32,4,0.009722222,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,155,"        this(name, DEFAULT_DOMAIN_DESCRIPTION, DEFAULT_RANGE_DESCRIPTION,",3,0,0,0,1,0,0,0,0,3,65,4,0.008,0
