project_path,version,lines,statement,suspicious,faulty,predict,miss_line,predictions0,predictions1
org/jfree/chart/axis/Axis,26,296,        this.tickMarkInsideLength = DEFAULT_TICK_MARK_INSIDE_LENGTH;,2.37255,0,-1,0
org/jfree/chart/axis/Axis,26,297,        this.tickMarkOutsideLength = DEFAULT_TICK_MARK_OUTSIDE_LENGTH;,2.37255,0,-1,0
org/jfree/chart/axis/Axis,26,299,        this.plot = null;,2.37255,0,-1,0
org/jfree/chart/axis/Axis,26,301,        this.listenerList = new EventListenerList();,2.37255,0,-1,0
org/jfree/chart/axis/Axis,26,303,    },2.37255,0,-1,0
org/jfree/chart/axis/Axis,26,137,    public static final Font DEFAULT_AXIS_LABEL_FONT = new Font(,2.37255,0,-1,0
org/jfree/chart/axis/Axis,26,141,    public static final Paint DEFAULT_AXIS_LABEL_PAINT = Color.black;,2.37255,0,-1,0
org/jfree/chart/axis/Axis,26,144,    public static final RectangleInsets DEFAULT_AXIS_LABEL_INSETS ,2.37255,0,-1,0
org/jfree/chart/axis/Axis,26,148,    public static final Paint DEFAULT_AXIS_LINE_PAINT = Color.gray;,2.37255,0,-1,0
org/jfree/chart/axis/Axis,26,151,    public static final Stroke DEFAULT_AXIS_LINE_STROKE = new BasicStroke(1.0f);,2.37255,0,-1,0
org/jfree/chart/axis/Axis,26,157,"    public static final Font DEFAULT_TICK_LABEL_FONT = new Font(""SansSerif"", ",2.37255,0,-1,0
org/jfree/chart/axis/Axis,26,161,    public static final Paint DEFAULT_TICK_LABEL_PAINT = Color.black;,2.37255,0,-1,0
org/jfree/chart/axis/Axis,26,164,    public static final RectangleInsets DEFAULT_TICK_LABEL_INSETS ,2.37255,0,-1,0
org/jfree/chart/axis/Axis,26,171,    public static final Stroke DEFAULT_TICK_MARK_STROKE = new BasicStroke(1);,2.37255,0,-1,0
org/jfree/chart/axis/Axis,26,174,    public static final Paint DEFAULT_TICK_MARK_PAINT = Color.gray;,2.37255,0,-1,0
org/jfree/data/DefaultKeyedValues,26,112,        Number result = null;,2.28378,0,-1,0
org/jfree/data/DefaultKeyedValues,26,113,        KeyedValue kval = (KeyedValue) this.data.get(item);,2.28378,0,-1,0
org/jfree/data/DefaultKeyedValues,26,114,        if (kval != null) {,2.28378,0,-1,0
org/jfree/data/DefaultKeyedValues,26,115,            result = kval.getValue();,2.28378,0,-1,0
org/jfree/data/DefaultKeyedValues,26,117,        return result;,2.28378,0,-1,0
org/jfree/data/DefaultKeyedValues,26,157,                return i;,2.28378,0,-1,0
org/jfree/data/DefaultKeyedValue,26,99,        return this.value;,2.28378,0,-1,0
org/jfree/data/general/DatasetUtilities,26,811,            for (int column = 0; column < columnCount; column++) {,2.17391,0,-1,0
org/jfree/data/general/DatasetUtilities,26,814,                if (interval) {,2.17391,0,-1,0
org/jfree/data/general/DatasetUtilities,26,824,                if (lvalue != null) {,2.17391,0,-1,0
org/jfree/data/general/DatasetUtilities,26,825,"                    minimum = Math.min(minimum, lvalue.doubleValue());",2.17391,0,-1,0
org/jfree/data/general/DatasetUtilities,26,827,                if (uvalue != null) {,2.17391,0,-1,0
org/jfree/data/general/DatasetUtilities,26,828,"                    maximum = Math.max(maximum, uvalue.doubleValue());",2.17391,0,-1,0
org/jfree/data/general/DatasetUtilities,26,836,"            return new Range(minimum, maximum);",2.17391,0,-1,0
org/jfree/chart/util/ShapeUtilities,26,391,"    private static final float SQRT2 = (float) Math.pow(2.0, 0.5);",2.14881,0,-1,0
org/jfree/data/general/DatasetUtilities,26,378,        DefaultCategoryDataset result = new DefaultCategoryDataset();,2.07692,0,-1,0
org/jfree/data/general/DatasetUtilities,26,379,        for (int r = 0; r < data.length; r++) {,2.07692,0,-1,0
org/jfree/data/general/DatasetUtilities,26,380,            String rowKey = rowKeyPrefix + (r + 1);,2.07692,0,-1,0
org/jfree/data/general/DatasetUtilities,26,381,            for (int c = 0; c < data[r].length; c++) {,2.07692,0,-1,0
org/jfree/data/general/DatasetUtilities,26,382,                String columnKey = columnKeyPrefix + (c + 1);,2.07692,0,-1,0
org/jfree/data/general/DatasetUtilities,26,383,"                result.addValue(data[r][c], rowKey, columnKey);",2.07692,0,-1,0
org/jfree/data/general/DatasetUtilities,26,386,        return result;,2.07692,0,-1,0
org/jfree/chart/JFreeChart,26,404,            if (titleFont == null) {,2.06316,0,-1,0
org/jfree/chart/JFreeChart,26,407,"            this.title = new TextTitle(title, titleFont);",2.06316,0,-1,0
org/jfree/chart/JFreeChart,26,408,            this.title.addChangeListener(this);,2.06316,0,-1,0
org/jfree/chart/title/TextTitle,26,189,"        this(text, font, TextTitle.DEFAULT_TEXT_PAINT, Title.DEFAULT_POSITION,",2.02062,0,-1,0
org/jfree/chart/title/TextTitle,26,192,    },2.02062,0,-1,0
org/jfree/chart/title/TextTitle,26,213,"        super(position, horizontalAlignment, verticalAlignment, padding);",2.02062,0,-1,0
org/jfree/chart/title/TextTitle,26,162,    private boolean expandToFitSpace = false;,2.02062,0,-1,0
org/jfree/chart/title/TextTitle,26,215,        if (text == null) {,2.02062,0,-1,0
org/jfree/chart/title/TextTitle,26,218,        if (font == null) {,2.02062,0,-1,0
org/jfree/chart/title/TextTitle,26,221,        if (paint == null) {,2.02062,0,-1,0
org/jfree/chart/title/TextTitle,26,224,        this.text = text;,2.02062,0,-1,0
org/jfree/chart/title/TextTitle,26,225,        this.font = font;,2.02062,0,-1,0
org/jfree/chart/title/TextTitle,26,226,        this.paint = paint;,2.02062,0,-1,0
org/jfree/chart/title/TextTitle,26,230,        this.textAlignment = horizontalAlignment;,2.02062,0,-1,0
org/jfree/chart/title/TextTitle,26,231,        this.backgroundPaint = null;,2.02062,0,-1,0
org/jfree/chart/title/TextTitle,26,232,        this.content = null;,2.02062,0,-1,0
org/jfree/chart/title/TextTitle,26,233,        this.toolTipText = null;,2.02062,0,-1,0
org/jfree/chart/title/TextTitle,26,234,        this.urlText = null;,2.02062,0,-1,0
org/jfree/chart/title/TextTitle,26,236,    },2.02062,0,-1,0
org/jfree/chart/title/TextTitle,26,128,"    public static final Font DEFAULT_FONT = new Font(""SansSerif"", Font.BOLD, ",2.02062,0,-1,0
org/jfree/chart/title/TextTitle,26,132,    public static final Paint DEFAULT_TEXT_PAINT = Color.black;,2.02062,0,-1,0
org/jfree/data/DefaultKeyedValues2D,26,324,            row = (DefaultKeyedValues) this.rows.get(rowIndex);,2.0,0,-1,0
org/jfree/data/DefaultKeyedValues,26,89,    public DefaultKeyedValues() {,1.96512,0,-1,0
org/jfree/data/DefaultKeyedValues,26,90,        this.data = new java.util.ArrayList();,1.96512,0,-1,0
org/jfree/data/DefaultKeyedValues,26,91,    },1.96512,0,-1,0
org/jfree/data/DefaultKeyedValues,26,149,        if (key == null) {,1.96512,0,-1,0
org/jfree/data/DefaultKeyedValues,26,152,        int i = 0;,1.96512,0,-1,0
org/jfree/data/DefaultKeyedValues,26,153,        Iterator iterator = this.data.iterator();,1.96512,0,-1,0
org/jfree/data/DefaultKeyedValues,26,154,        while (iterator.hasNext()) {,1.96512,0,-1,0
org/jfree/data/DefaultKeyedValues,26,155,            KeyedValue kv = (KeyedValue) iterator.next();,1.96512,0,-1,0
org/jfree/data/DefaultKeyedValues,26,156,            if (kv.getKey().equals(key)) {,1.96512,0,-1,0
org/jfree/data/DefaultKeyedValues,26,161,        return -1;  // key not found,1.96512,0,-1,0
org/jfree/data/DefaultKeyedValues,26,239,        if (key == null) {,1.96512,0,-1,0
org/jfree/data/DefaultKeyedValues,26,242,        int keyIndex = getIndex(key);,1.96512,0,-1,0
org/jfree/data/DefaultKeyedValues,26,243,        if (keyIndex >= 0) {,1.96512,0,-1,0
org/jfree/data/DefaultKeyedValues,26,248,"            KeyedValue kv = new DefaultKeyedValue(key, value);",1.96512,0,-1,0
org/jfree/data/DefaultKeyedValues,26,249,            this.data.add(kv);,1.96512,0,-1,0
org/jfree/data/DefaultKeyedValues,26,251,    },1.96512,0,-1,0
org/jfree/data/DefaultKeyedValue,26,79,"    public DefaultKeyedValue(Comparable key, Number value) {",1.96512,0,-1,0
org/jfree/data/DefaultKeyedValue,26,80,        this.key = key;,1.96512,0,-1,0
org/jfree/data/DefaultKeyedValue,26,81,        this.value = value;,1.96512,0,-1,0
org/jfree/data/DefaultKeyedValue,26,82,    },1.96512,0,-1,0
org/jfree/data/DefaultKeyedValue,26,90,        return this.key;,1.96512,0,-1,0
org/jfree/chart/renderer/category/BarRenderer,26,194,        super();,1.92045,0,-1,0
org/jfree/chart/renderer/category/BarRenderer,26,195,        this.base = 0.0;,1.92045,0,-1,0
org/jfree/chart/renderer/category/BarRenderer,26,196,        this.includeBaseInRange = true;,1.92045,0,-1,0
org/jfree/chart/renderer/category/BarRenderer,26,197,        this.itemMargin = DEFAULT_ITEM_MARGIN;,1.92045,0,-1,0
org/jfree/chart/renderer/category/BarRenderer,26,198,        this.drawBarOutline = true;,1.92045,0,-1,0
org/jfree/chart/renderer/category/BarRenderer,26,199,        this.maximumBarWidth = 1.0;  ,1.92045,0,-1,0
org/jfree/chart/renderer/category/BarRenderer,26,201,        this.positiveItemLabelPositionFallback = null;,1.92045,0,-1,0
org/jfree/chart/renderer/category/BarRenderer,26,202,        this.negativeItemLabelPositionFallback = null;,1.92045,0,-1,0
org/jfree/chart/renderer/category/BarRenderer,26,203,        this.gradientPaintTransformer = new StandardGradientPaintTransformer();,1.92045,0,-1,0
org/jfree/chart/renderer/category/BarRenderer,26,204,        this.minimumBarLength = 0.0;,1.92045,0,-1,0
org/jfree/chart/renderer/category/BarRenderer,26,205,    },1.92045,0,-1,0
org/jfree/chart/util/RectangleInsets,26,79,"        this(UnitType.ABSOLUTE, top, left, bottom, right);   ",1.83333,0,-1,0
org/jfree/chart/util/RectangleInsets,26,80,    },1.83333,0,-1,0
org/jfree/chart/util/RectangleInsets,26,93,"                           double bottom, double right) {",1.83333,0,-1,0
org/jfree/chart/util/RectangleInsets,26,94,        if (unitType == null) {,1.83333,0,-1,0
org/jfree/chart/util/RectangleInsets,26,97,        this.unitType = unitType;,1.83333,0,-1,0
org/jfree/chart/util/RectangleInsets,26,98,        this.top = top;,1.83333,0,-1,0
org/jfree/chart/util/RectangleInsets,26,99,        this.bottom = bottom;,1.83333,0,-1,0
org/jfree/chart/util/RectangleInsets,26,100,        this.left = left;,1.83333,0,-1,0
org/jfree/chart/util/RectangleInsets,26,101,        this.right = right;,1.83333,0,-1,0
org/jfree/chart/util/RectangleInsets,26,102,    },1.83333,0,-1,0
org/jfree/chart/util/RectangleInsets,26,42,    public static final RectangleInsets ZERO_INSETS = new RectangleInsets(,1.83333,0,-1,0
org/jfree/chart/renderer/category/BarRenderer,26,639,        Range result = DatasetUtilities.findRangeBounds(dataset);,1.82857,0,-1,0
org/jfree/chart/renderer/category/BarRenderer,26,640,        if (result != null) {,1.82857,0,-1,0
org/jfree/chart/renderer/category/BarRenderer,26,645,        return result;,1.82857,0,-1,0
org/jfree/chart/util/UnitType,26,71,    private UnitType(String name) {,1.80597,0,-1,0
org/jfree/chart/util/UnitType,26,72,        this.name = name;,1.80597,0,-1,0
org/jfree/chart/util/UnitType,26,73,    },1.80597,0,-1,0
org/jfree/chart/util/UnitType,26,58,"    public static final UnitType ABSOLUTE = new UnitType(""UnitType.ABSOLUTE"");",1.80597,0,-1,0
org/jfree/chart/util/UnitType,26,61,"    public static final UnitType RELATIVE = new UnitType(""UnitType.RELATIVE"");",1.80597,0,-1,0
org/jfree/chart/axis/Axis,26,575,        return this.axisLinePaint;,1.72973,0,-1,0
org/jfree/chart/axis/Axis,26,602,        return this.axisLineStroke;,1.72973,0,-1,0
org/jfree/chart/axis/ValueAxis,26,519,        Line2D axisLine = null;,1.72973,0,-1,0
org/jfree/chart/axis/ValueAxis,26,520,        if (edge == RectangleEdge.TOP) {,1.72973,0,-1,0
org/jfree/chart/axis/ValueAxis,26,536,        g2.setPaint(getAxisLinePaint());,1.72973,0,-1,0
org/jfree/chart/axis/ValueAxis,26,537,        g2.setStroke(getAxisLineStroke());,1.72973,0,-1,0
org/jfree/chart/axis/ValueAxis,26,538,        g2.draw(axisLine);,1.72973,0,-1,0
org/jfree/chart/axis/ValueAxis,26,540,        boolean drawUpOrRight = false;  ,1.72973,0,-1,0
org/jfree/chart/axis/ValueAxis,26,541,        boolean drawDownOrLeft = false;,1.72973,0,-1,0
org/jfree/chart/axis/ValueAxis,26,542,        if (this.positiveArrowVisible) {,1.72973,0,-1,0
org/jfree/chart/axis/ValueAxis,26,550,        if (this.negativeArrowVisible) {,1.72973,0,-1,0
org/jfree/chart/axis/ValueAxis,26,558,        if (drawUpOrRight) {,1.72973,0,-1,0
org/jfree/chart/axis/ValueAxis,26,582,        if (drawDownOrLeft) {,1.72973,0,-1,0
org/jfree/chart/axis/ValueAxis,26,606,    },1.72973,0,-1,0
org/jfree/chart/axis/ValueAxis,26,664,"            drawAxisLine(g2, cursor, dataArea, edge);",1.72973,0,-1,0
org/jfree/chart/renderer/category/AbstractCategoryItemRenderer,26,673,        return DatasetUtilities.findRangeBounds(dataset);,1.6,0,-1,0
org/jfree/data/DefaultKeyedValues,26,159,            i++;,1.5625,0,-1,0
org/jfree/data/DefaultKeyedValues,26,160,        },1.5625,0,-1,0
org/jfree/chart/util/ShapeList,26,60,        super();,1.5125,0,-1,0
org/jfree/chart/util/ShapeList,26,61,    },1.5125,0,-1,0
org/jfree/chart/util/PaintList,26,61,        super();,1.5125,0,-1,0
org/jfree/chart/util/PaintList,26,62,    },1.5125,0,-1,0
org/jfree/chart/util/StrokeList,26,60,        super();,1.5125,0,-1,0
org/jfree/chart/util/StrokeList,26,61,    },1.5125,0,-1,0
org/jfree/chart/util/BooleanList,26,62,    public BooleanList() {,1.5125,0,-1,0
org/jfree/chart/util/BooleanList,26,63,    },1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,169,    private ItemLabelAnchor(String name) {,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,170,        this.name = name;,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,171,    },1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,62,    public static final ItemLabelAnchor CENTER ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,66,    public static final ItemLabelAnchor INSIDE1 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,70,    public static final ItemLabelAnchor INSIDE2 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,74,    public static final ItemLabelAnchor INSIDE3 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,78,    public static final ItemLabelAnchor INSIDE4 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,82,    public static final ItemLabelAnchor INSIDE5 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,86,    public static final ItemLabelAnchor INSIDE6 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,90,    public static final ItemLabelAnchor INSIDE7 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,94,    public static final ItemLabelAnchor INSIDE8 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,98,    public static final ItemLabelAnchor INSIDE9 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,102,    public static final ItemLabelAnchor INSIDE10 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,106,    public static final ItemLabelAnchor INSIDE11 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,110,    public static final ItemLabelAnchor INSIDE12 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,114,    public static final ItemLabelAnchor OUTSIDE1 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,118,    public static final ItemLabelAnchor OUTSIDE2 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,122,    public static final ItemLabelAnchor OUTSIDE3 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,126,    public static final ItemLabelAnchor OUTSIDE4 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,130,    public static final ItemLabelAnchor OUTSIDE5 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,134,    public static final ItemLabelAnchor OUTSIDE6 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,138,    public static final ItemLabelAnchor OUTSIDE7 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,142,    public static final ItemLabelAnchor OUTSIDE8 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,146,    public static final ItemLabelAnchor OUTSIDE9 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,150,    public static final ItemLabelAnchor OUTSIDE10 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,154,    public static final ItemLabelAnchor OUTSIDE11 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelAnchor,26,158,    public static final ItemLabelAnchor OUTSIDE12 ,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelPosition,26,92,"        this(itemLabelAnchor, textAnchor, TextAnchor.CENTER, 0.0);    ",1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelPosition,26,93,    },1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelPosition,26,111,                             double angle) {,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelPosition,26,113,        if (itemLabelAnchor == null) {,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelPosition,26,117,        if (textAnchor == null) {,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelPosition,26,120,        if (rotationAnchor == null) {,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelPosition,26,125,        this.itemLabelAnchor = itemLabelAnchor;,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelPosition,26,126,        this.textAnchor = textAnchor;,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelPosition,26,127,        this.rotationAnchor = rotationAnchor;,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelPosition,26,128,        this.angle = angle;,1.5125,0,-1,0
org/jfree/chart/labels/ItemLabelPosition,26,130,    },1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,313,    public AbstractRenderer() {,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,290,    private double itemLabelAnchorOffset = 2.0;,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,315,        this.seriesVisibleList = new BooleanList();,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,316,        this.baseSeriesVisible = true;,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,318,        this.seriesVisibleInLegendList = new BooleanList();,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,319,        this.baseSeriesVisibleInLegend = true;,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,321,        this.paintList = new PaintList();,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,322,        this.basePaint = DEFAULT_PAINT;,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,323,        this.autoPopulateSeriesPaint = true;,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,325,        this.fillPaintList = new PaintList();,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,326,        this.baseFillPaint = Color.white;,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,327,        this.autoPopulateSeriesFillPaint = false;,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,329,        this.outlinePaintList = new PaintList();,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,330,        this.baseOutlinePaint = DEFAULT_OUTLINE_PAINT;,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,331,        this.autoPopulateSeriesOutlinePaint = false;,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,333,        this.strokeList = new StrokeList();,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,334,        this.baseStroke = DEFAULT_STROKE;,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,335,        this.autoPopulateSeriesStroke = false;,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,337,        this.outlineStrokeList = new StrokeList();,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,338,        this.baseOutlineStroke = DEFAULT_OUTLINE_STROKE;,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,339,        this.autoPopulateSeriesOutlineStroke = false;,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,341,        this.shapeList = new ShapeList();,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,342,        this.baseShape = DEFAULT_SHAPE;,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,343,        this.autoPopulateSeriesShape = true;,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,345,        this.itemLabelsVisibleList = new BooleanList();,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,346,        this.baseItemLabelsVisible = false;,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,348,        this.itemLabelFontList = new ObjectList();,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,349,"        this.baseItemLabelFont = new Font(""SansSerif"", Font.PLAIN, 10);",1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,351,        this.itemLabelPaintList = new PaintList();,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,352,        this.baseItemLabelPaint = Color.black;,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,354,        this.positiveItemLabelPositionList = new ObjectList();,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,355,        this.basePositiveItemLabelPosition = new ItemLabelPosition(,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,358,        this.negativeItemLabelPositionList = new ObjectList();,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,359,        this.baseNegativeItemLabelPosition = new ItemLabelPosition(,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,362,        this.createEntitiesList = new BooleanList();,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,363,        this.baseCreateEntities = true;,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,365,        this.listenerList = new EventListenerList();,1.5125,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,367,    },1.5125,0,-1,0
org/jfree/chart/JFreeChart,26,327,"        this(null, null, plot, true);",1.45455,0,-1,0
org/jfree/chart/JFreeChart,26,328,    },1.45455,0,-1,0
org/jfree/chart/util/AbstractObjectList,26,149,        return this.size;,1.44048,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,135,    public static final Double ZERO = new Double(0.0);,1.4362,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,138,    public static final Paint DEFAULT_PAINT = Color.blue;,1.4362,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,141,    public static final Paint DEFAULT_OUTLINE_PAINT = Color.gray;,1.4362,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,144,    public static final Stroke DEFAULT_STROKE = new BasicStroke(1.0f);,1.4362,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,147,    public static final Stroke DEFAULT_OUTLINE_STROKE = new BasicStroke(1.0f);,1.4362,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,150,    public static final Shape DEFAULT_SHAPE ,1.4362,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,154,    public static final Font DEFAULT_VALUE_LABEL_FONT ,1.4362,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,158,    public static final Paint DEFAULT_VALUE_LABEL_PAINT = Color.black;,1.4362,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,2151,    private static final double ADJ = Math.cos(Math.PI / 6.0);,1.4362,0,-1,0
org/jfree/chart/renderer/AbstractRenderer,26,2154,    private static final double OPP = Math.sin(Math.PI / 6.0);,1.4362,0,-1,0
org/jfree/chart/util/ObjectUtilities,26,82,    private static String classLoaderSource = THREAD_CONTEXT;,1.37892,0,-1,0
org/jfree/chart/event/ChartChangeEvent,26,71,"        this(source, null, ChartChangeEventType.GENERAL);",1.34444,0,-1,0
org/jfree/chart/event/ChartChangeEvent,26,72,    },1.34444,0,-1,0
org/jfree/chart/event/ChartChangeEvent,26,95,        super(source);,1.34444,0,-1,0
org/jfree/chart/event/ChartChangeEvent,26,96,        this.chart = chart;,1.34444,0,-1,0
org/jfree/chart/event/ChartChangeEvent,26,97,        this.type = type;,1.34444,0,-1,0
org/jfree/chart/event/ChartChangeEvent,26,98,    },1.34444,0,-1,0
org/jfree/chart/event/ChartChangeEventType,26,76,    private ChartChangeEventType(String name) {,1.34444,0,-1,0
org/jfree/chart/event/ChartChangeEventType,26,77,        this.name = name;,1.34444,0,-1,0
org/jfree/chart/event/ChartChangeEventType,26,78,    },1.34444,0,-1,0
org/jfree/chart/event/ChartChangeEventType,26,57,    public static final ChartChangeEventType GENERAL ,1.34444,0,-1,0
org/jfree/chart/event/ChartChangeEventType,26,61,    public static final ChartChangeEventType NEW_DATASET ,1.34444,0,-1,0
org/jfree/chart/event/ChartChangeEventType,26,65,    public static final ChartChangeEventType DATASET_UPDATED,1.34444,0,-1,0
org/jfree/data/general/DatasetUtilities,26,821,"                    lvalue = dataset.getValue(row, column);",1.33333,0,-1,0
org/jfree/data/general/DatasetUtilities,26,822,                    uvalue = lvalue;,1.33333,0,-1,0
org/jfree/chart/util/AbstractObjectList,26,77,        this(DEFAULT_INITIAL_CAPACITY);,1.31522,0,-1,0
org/jfree/chart/util/AbstractObjectList,26,78,    },1.31522,0,-1,0
org/jfree/chart/util/AbstractObjectList,26,86,"        this (initialCapacity, initialCapacity);",1.31522,0,-1,0
org/jfree/chart/util/AbstractObjectList,26,87,    },1.31522,0,-1,0
org/jfree/chart/util/AbstractObjectList,26,95,"    protected AbstractObjectList(int initialCapacity, int increment) {",1.31522,0,-1,0
org/jfree/chart/util/AbstractObjectList,26,68,    private int size = 0;,1.31522,0,-1,0
org/jfree/chart/util/AbstractObjectList,26,71,    private int increment = DEFAULT_INITIAL_CAPACITY;,1.31522,0,-1,0
org/jfree/chart/util/AbstractObjectList,26,96,        this.objects = new Object[initialCapacity];,1.31522,0,-1,0
org/jfree/chart/util/AbstractObjectList,26,97,        this.increment = increment;,1.31522,0,-1,0
org/jfree/chart/util/AbstractObjectList,26,98,    },1.31522,0,-1,0
org/jfree/chart/util/ObjectList,26,60,    public ObjectList() {,1.31522,0,-1,0
org/jfree/chart/util/ObjectList,26,61,    },1.31522,0,-1,0
org/jfree/chart/text/TextAnchor,26,126,    private TextAnchor(String name) {,1.28042,0,-1,0
org/jfree/chart/text/TextAnchor,26,127,        this.name = name;,1.28042,0,-1,0
org/jfree/chart/text/TextAnchor,26,128,    },1.28042,0,-1,0
org/jfree/chart/text/TextAnchor,26,60,    public static final TextAnchor TOP_LEFT = new TextAnchor(,1.28042,0,-1,0
org/jfree/chart/text/TextAnchor,26,64,    public static final TextAnchor TOP_CENTER = new TextAnchor(,1.28042,0,-1,0
org/jfree/chart/text/TextAnchor,26,68,    public static final TextAnchor TOP_RIGHT = new TextAnchor(,1.28042,0,-1,0
