dataset,project,pPath,pId,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,chart,org/jfree/data/time/SerialDate,9,149,    static final int[] LEAP_YEAR_AGGREGATE_DAYS_TO_END_OF_MONTH =,1,0,0,1,2,2,0,0,0,3,61,2,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,141,    static final int[] AGGREGATE_DAYS_TO_END_OF_MONTH =,1,0,0,1,2,2,0,0,0,3,51,2,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,546,            return result;,1,0,0,0,0,0,0,0,0,1,14,6,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,544,        final int result = LAST_DAY_OF_MONTH[month];,1,0,1,1,2,1,0,0,0,4,44,4,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,545,        if (month != FEBRUARY) {,2,1,0,1,3,0,0,0,0,3,24,4,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,156,        LEAP_YEAR_AGGREGATE_DAYS_TO_END_OF_PRECEDING_MONTH =,1,0,0,0,0,0,0,0,0,1,52,3,0.046153846,0
defect4j,chart,org/jfree/data/time/Day,9,96,        DATE_FORMAT_LONG = DateFormat.getDateInstance(DateFormat.LONG);,3,0,0,1,2,0,2,0,0,5,63,3,0.03125,0
defect4j,chart,org/jfree/data/time/Day,9,92,        DATE_FORMAT_MEDIUM = DateFormat.getDateInstance(DateFormat.MEDIUM);,3,0,0,1,2,0,2,0,0,5,67,3,0.03125,0
defect4j,chart,org/jfree/data/time/Day,9,88,        DATE_FORMAT_SHORT = DateFormat.getDateInstance(DateFormat.SHORT);,3,0,0,1,2,0,2,0,0,5,65,3,0.03125,0
defect4j,chart,org/jfree/data/time/Day,9,83,    protected static final DateFormat DATE_FORMAT,1,0,0,0,0,3,0,1,0,5,45,2,0.03125,0
defect4j,chart,org/jfree/data/time/Year,9,97,        if ((year < SerialDate.MINIMUM_YEAR_SUPPORTED),3,1,0,1,3,0,0,0,0,4,46,6,0.015873016,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,494,        if (!item.getPeriod().getClass().equals(this.timePeriodClass)) {,1,0,0,4,9,0,4,0,0,6,64,4,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,372,        return getDataItem(index).getPeriod();,0,0,0,2,4,0,3,0,0,3,38,5,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,748,            if (removed && notify) {,2,1,0,1,3,0,0,0,0,3,24,6,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,177,        this.timePeriodClass = timePeriodClass;,2,0,0,0,0,0,0,0,0,3,39,4,0,0
defect4j,chart,org/jfree/chart/imagemap/StandardToolTipTagFragmentGenerator,10,65,"        return "" title=\"""" + toolTipText",1,1,0,0,0,0,0,0,0,3,32,4,1,1
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,275,        PathIterator iterator2 = p1.getPathIterator(null);,1,0,0,1,2,0,2,1,0,4,50,4,1,1
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,280,            if (iterator1.isDone() != iterator2.isDone()) {,0,1,0,3,7,0,4,0,0,5,47,6,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,271,        if (p1.getWindingRule() != p2.getWindingRule()) {,0,1,0,3,7,0,4,0,0,5,49,4,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,292,            iterator2.next();,0,0,0,1,2,0,2,0,0,2,17,7,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,277,        double[] d2 = new double[6];,1,0,0,2,4,0,0,0,0,1,28,5,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,278,        boolean done = iterator1.isDone() && iterator2.isDone();,1,1,0,2,4,0,4,0,0,6,56,5,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,293,            done = iterator1.isDone() && iterator2.isDone();,1,1,0,2,4,0,4,0,0,7,48,6,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,288,"            if (!Arrays.equals(d1, d2)) {",0,0,0,2,5,0,4,0,0,5,29,6,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,284,            int seg2 = iterator2.currentSegment(d2);,1,0,0,1,2,0,3,0,0,4,40,7,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,285,            if (seg1 != seg2) {,2,1,0,1,3,0,0,0,0,3,19,6,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,279,        while (!done) {,1,0,0,1,3,0,0,0,0,2,15,4,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,295,        return true;,0,0,0,0,0,0,0,0,0,1,12,4,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,389,"    private static final float SQRT2 = (float) Math.pow(2.0, 0.5);",1,0,0,2,4,3,2,0,0,6,62,2,0,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,454,"            RectangleConstraint c4 = new RectangleConstraint(0.0,",1,0,0,0,1,0,0,2,0,3,53,6,1,1
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,488,"        return new Size2D(constraint.getWidth(), constraint.getHeight());",0,0,0,3,6,0,4,1,0,5,65,5,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,484,        if (this.centerBlock != null) {,1,1,0,1,3,0,0,0,0,2,31,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,485,"            this.centerBlock.setBounds(new Rectangle2D.Double(w[2], h[0], w[4],",3,0,1,3,8,0,1,0,0,7,67,7,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,480,        if (this.rightBlock != null) {,1,1,0,1,3,0,0,0,0,2,30,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,481,"            this.rightBlock.setBounds(new Rectangle2D.Double(w[2] + w[4], h[0],",3,1,1,3,8,0,1,0,0,8,67,7,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,477,"            this.leftBlock.setBounds(new Rectangle2D.Double(0.0, h[0], w[2],",3,0,1,2,6,0,1,0,0,6,64,7,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,476,        if (this.leftBlock != null) {,1,1,0,1,3,0,0,0,0,2,29,4,1,0
defect4j,chart,org/jfree/data/Range,13,85,"            String msg = ""Range(double, double): require lower ("" + lower ",2,1,0,1,3,0,0,1,0,5,61,6,1,0
defect4j,chart,org/jfree/data/Range,13,87,            throw new IllegalArgumentException(msg);,1,0,0,1,2,0,0,1,0,2,40,7,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,277,        double[] w = new double[5];,1,0,0,2,4,0,0,0,0,1,27,5,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,279,"        RectangleConstraint c1 = new RectangleConstraint(width, null,",2,0,0,0,1,0,0,2,0,5,61,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,461,        h[4] = h[2];,0,0,1,2,4,0,0,0,0,3,12,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,462,        w[4] = constraint.getWidth() - w[3] - w[2];,0,1,1,4,8,0,2,0,0,7,43,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,463,"        RectangleConstraint c5 = new RectangleConstraint(w[4], h[4]);",1,0,1,3,6,0,0,2,0,5,61,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,465,"            this.centerBlock.arrange(g2, c5);",1,0,0,1,2,0,3,0,0,4,33,7,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,468,        if (this.topBlock != null) {,1,1,0,1,3,0,0,0,0,2,28,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,450,            w[2] = size.width;,2,0,1,1,2,0,0,0,0,4,18,6,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,458,"            Size2D size = this.rightBlock.arrange(g2, c4);",2,0,0,1,2,0,3,1,0,6,46,6,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,292,"        RectangleConstraint c2 = new RectangleConstraint(0.0,",1,0,0,0,1,0,0,2,0,3,53,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,296,"            Size2D size = this.leftBlock.arrange(g2, c2);",2,0,0,1,2,0,3,1,0,6,45,6,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,323,"        return arrange(container, g2, new RectangleConstraint(width, height));",2,0,0,2,4,0,3,1,0,6,70,5,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,322,"        double height = h[0] + h[1] + Math.max(h[2], Math.max(h[3], h[4]));",1,1,1,7,14,0,4,0,0,11,67,5,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,320,            h[4] = size.height;,2,0,1,1,2,0,0,0,0,4,19,6,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,443,        h[2] = constraint.getHeight() - h[1] - h[0];,0,1,1,4,8,0,2,0,0,7,44,4,1,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,443,            lowerBound = trimToContentWidth(r.getLowerBound());   ,1,0,0,2,4,0,3,0,0,5,51,6,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,311,"        h[2] = Math.max(h[2], h[3]);",0,0,1,4,8,0,2,0,0,6,28,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,301,"            double maxW = Math.max(width - w[2], 0.0);",2,1,1,2,4,0,2,0,0,6,42,7,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,147,        else if (w == LengthConstraintType.FIXED) {,3,1,0,1,3,0,0,0,0,4,43,5,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,149,"                contentSize = arrangeFN(container, g2, constraint.getWidth());",1,0,0,2,4,0,5,0,0,7,62,9,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,148,            if (h == LengthConstraintType.NONE) {,3,1,0,1,3,0,0,0,0,4,37,7,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,426,        w[0] = constraint.getWidth();,0,0,1,2,4,0,2,0,0,4,29,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,318,"            Size2D size = this.centerBlock.arrange(g2, c4);",2,0,0,1,2,0,3,1,0,6,47,6,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,315,            RectangleConstraint c4 = new RectangleConstraint(width - w[2],2,1,1,1,3,0,0,2,0,6,61,6,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,151,            else if (h == LengthConstraintType.FIXED) {,3,1,0,1,3,0,0,0,0,4,43,8,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,152,"                contentSize = arrangeFF(container, g2, constraint);",1,0,0,1,2,0,4,0,0,6,51,10,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,495,        this.centerBlock = null;,1,0,0,0,0,0,0,0,0,2,24,4,0.498154982,0
defect4j,chart,org/jfree/chart/block/EmptyBlock,13,85,"        return new Size2D(calculateTotalWidth(getWidth()), ",0,0,0,2,5,0,2,1,0,3,50,5,0.498154982,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,499,        this.rightBlock = null;,1,0,0,0,0,0,0,0,0,2,23,4,0.498154982,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,498,        this.leftBlock = null;,1,0,0,0,0,0,0,0,0,2,22,4,0.498154982,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,496,        this.topBlock = null;,1,0,0,0,0,0,0,0,0,2,21,4,0.498154982,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,112,            else if (edge == RectangleEdge.RIGHT) {,3,1,0,1,3,0,0,0,0,4,39,9,0.247232472,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,113,                this.rightBlock = block;,2,0,0,0,0,0,0,0,0,3,24,11,0.247232472,0
defect4j,chart,org/jfree/chart/block/EmptyBlock,13,72,        setHeight(height);,0,0,0,1,2,0,2,0,0,2,18,5,0.096678967,0
defect4j,chart,org/jfree/chart/block/EmptyBlock,13,71,        setWidth(width);,0,0,0,1,2,0,2,0,0,2,16,5,0.096678967,0
defect4j,chart,org/jfree/chart/block/EmptyBlock,13,70,"    public EmptyBlock(double width, double height) {",3,0,0,1,3,1,0,0,0,4,48,2,0.096678967,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,170,"        return new Size2D(container.calculateTotalWidth(contentSize.getWidth()),",0,0,0,2,5,0,4,1,0,5,72,5,0.005960829,0
defect4j,chart,org/jfree/chart/block/BlockContainer,13,182,"        return this.arrangement.arrange(this, g2, constraint);",1,0,0,1,2,0,3,0,0,4,54,5,0.005960829,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,133,        Size2D contentSize = null;,1,0,0,0,0,0,0,1,0,2,26,4,0.005960829,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,131,        RectangleConstraint contentConstraint,1,0,0,0,0,0,0,1,0,2,37,4,0.005960829,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,136,        if (w == LengthConstraintType.NONE) {,3,1,0,1,3,0,0,0,0,4,37,4,0.005960829,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,134,        LengthConstraintType w = contentConstraint.getWidthConstraintType();,1,0,0,1,2,0,2,1,0,4,68,4,0.005960829,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,135,        LengthConstraintType h = contentConstraint.getHeightConstraintType();,1,0,0,1,2,0,2,1,0,4,69,4,0.005960829,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,102,            RectangleEdge edge = (RectangleEdge) key;,2,0,0,1,2,0,0,2,0,4,41,6,0.005778737,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,109,            else if (edge == RectangleEdge.LEFT) {,3,1,0,1,3,0,0,0,0,4,38,8,0.005778737,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,103,            if (edge == RectangleEdge.TOP) {,3,1,0,1,3,0,0,0,0,4,32,6,0.005778737,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,106,            else if (edge == RectangleEdge.BOTTOM) {,3,1,0,1,3,0,0,0,0,4,40,7,0.005778737,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,110,                this.leftBlock = block;,2,0,0,0,0,0,0,0,0,3,23,10,0.005778737,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,423,        Range wr = c.getWidthRange();,1,0,0,1,2,0,2,1,0,4,29,4,0.005271481,0
defect4j,chart,org/jfree/chart/util/RectangleInsets,13,471,        double result = this.right;,2,0,0,0,0,0,0,0,0,2,27,5,0.005271481,0
defect4j,chart,org/jfree/chart/util/RectangleInsets,13,472,        if (this.unitType == UnitType.RELATIVE) {,3,1,0,1,3,0,0,0,0,4,41,4,0.005271481,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,427,        double hh = trimToContentHeight(h);,1,0,0,1,2,0,2,0,0,3,35,5,0.005271481,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,425,        Range hr = c.getHeightRange();,1,0,0,1,2,0,2,1,0,4,30,4,0.005271481,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,424,        double h = c.getHeight();,1,0,0,1,2,0,2,0,0,3,25,5,0.005271481,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,428,        Range wwr = trimToContentWidth(wr);,1,0,0,1,2,0,2,1,0,4,35,4,0.005271481,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,383,        double result = this.margin.trimWidth(fixedWidth);,2,0,0,1,2,0,2,0,0,4,50,5,0.005271481,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,386,"        return Math.max(result, 0.0);",0,0,0,1,2,0,3,0,0,3,29,5,0.005271481,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,384,        result = this.frame.getInsets().trimWidth(result);,2,0,0,2,4,0,3,0,0,6,50,4,0.005271481,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,385,        result = this.padding.trimWidth(result);,2,0,0,1,2,0,2,0,0,5,40,4,0.005271481,0
defect4j,chart,org/jfree/chart/util/RectangleInsets,13,501,        return width - calculateLeftInset(width) - calculateRightInset(width);   ,1,1,0,2,4,0,4,0,0,6,70,4,0.005271481,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,401,        double result = this.margin.trimHeight(fixedHeight);,2,0,0,1,2,0,2,0,0,4,52,5,0.005271481,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,403,        result = this.padding.trimHeight(result);,2,0,0,1,2,0,2,0,0,5,41,4,0.005271481,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,402,        result = this.frame.getInsets().trimHeight(result);,2,0,0,2,4,0,3,0,0,6,51,4,0.005271481,0
defect4j,chart,org/jfree/chart/util/RectangleInsets,13,523,        return height ,1,0,0,0,0,0,0,0,0,1,13,6,0.005271481,0
defect4j,chart,org/jfree/chart/util/RectangleInsets,13,441,        double result = this.left;,2,0,0,0,0,0,0,0,0,2,26,5,0.005271481,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,463,"        return new Range(lowerBound, upperBound);",2,0,0,1,2,0,0,1,0,3,41,5,0.005271481,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,461,            upperBound = trimToContentHeight(r.getUpperBound());,1,0,0,2,4,0,3,0,0,5,52,6,0.005271481,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,460,        if (r.getUpperBound() < Double.POSITIVE_INFINITY) {,2,1,0,2,5,0,2,0,0,5,51,4,0.005271481,0
defect4j,chart,org/jfree/chart/block/RectangleConstraint,13,206,        return this.heightRange;   ,1,0,0,0,0,0,0,0,0,1,24,5,0.005271481,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,426,        double ww = trimToContentWidth(w);,1,0,0,1,2,0,2,0,0,3,34,5,0.005271481,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,422,        double w = c.getWidth();,1,0,0,1,2,0,2,0,0,3,24,5,0.005271481,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,429,        Range hhr = trimToContentHeight(hr);,1,0,0,1,2,0,2,1,0,4,36,4,0.005271481,0
defect4j,chart,org/jfree/chart/util/RectangleInsets,13,381,        double result = this.top;,2,0,0,0,0,0,0,0,0,2,25,5,0.005271481,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,441,        double upperBound = Double.POSITIVE_INFINITY;,3,0,0,0,0,0,0,0,0,3,45,5,0.005271481,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,430,        return new RectangleConstraint(,0,0,0,0,1,0,0,1,0,1,31,6,0.005271481,0
defect4j,chart,org/jfree/chart/util/RectangleInsets,13,411,        double result = this.bottom;,2,0,0,0,0,0,0,0,0,2,28,5,0.005271481,0
defect4j,chart,org/jfree/chart/block/RectangleConstraint,13,159,        this.height = h;,2,0,0,0,0,0,0,0,0,3,16,4,0.005114262,0
defect4j,chart,org/jfree/chart/block/RectangleConstraint,13,161,        this.heightConstraintType = heightConstraintType;,2,0,0,0,0,0,0,0,0,3,49,4,0.005114262,0
defect4j,chart,org/jfree/chart/block/LengthConstraintType,13,63,    public static final LengthConstraintType FIXED ,1,0,0,0,0,3,0,1,0,5,46,2,0.005114262,0
defect4j,chart,org/jfree/chart/block/LengthConstraintType,13,74,    private LengthConstraintType(String name) {,2,0,0,1,3,1,0,1,0,4,43,2,0.005114262,0
defect4j,chart,org/jfree/chart/block/LengthConstraintType,13,75,        this.name = name;,2,0,0,0,0,0,0,0,0,3,17,4,0.005114262,0
defect4j,chart,org/jfree/chart/block/RectangleConstraint,13,188,        return this.widthConstraintType;,1,0,0,0,0,0,0,0,0,1,32,5,0.005114262,0
defect4j,chart,org/jfree/chart/block/RectangleConstraint,13,60,    public static final RectangleConstraint NONE = new RectangleConstraint(,1,0,0,0,1,3,0,2,0,6,71,2,0.005114262,0
defect4j,chart,org/jfree/chart/util/RectangleInsets,13,512,        return width + calculateLeftOutset(width) + calculateRightOutset(width);   ,1,1,0,2,4,0,4,0,0,6,72,4,0.005114262,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,492,        result = this.margin.extendHeight(result);,2,0,0,1,2,0,2,0,0,5,42,4,0.005114262,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,490,        result = this.padding.extendHeight(result);,2,0,0,1,2,0,2,0,0,5,43,4,0.005114262,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,491,        result = this.frame.getInsets().extendHeight(result);,2,0,0,2,4,0,3,0,0,6,53,4,0.005114262,0
defect4j,chart,org/jfree/chart/block/BlockContainer,13,168,        this.blocks.clear();,1,0,0,1,2,0,1,0,0,2,20,5,0.005114262,0
defect4j,chart,org/jfree/chart/block/RectangleConstraint,13,215,        return this.heightConstraintType;,1,0,0,0,0,0,0,0,0,1,33,5,0.005114262,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,419,        if (c.equals(RectangleConstraint.NONE)) {,2,0,0,2,5,0,2,0,0,4,41,5,0.005114262,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,474,        double result = contentWidth;,2,0,0,0,0,0,0,0,0,2,29,5,0.005114262,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,489,        double result = contentHeight;,2,0,0,0,0,0,0,0,0,2,30,5,0.005114262,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,476,        result = this.frame.getInsets().extendWidth(result);,2,0,0,2,4,0,3,0,0,6,52,4,0.005114262,0
defect4j,chart,org/jfree/chart/block/BlockContainer,13,169,        this.arrangement.clear();,1,0,0,1,2,0,1,0,0,2,25,5,0.005114262,0
defect4j,chart,org/jfree/chart/block/RectangleConstraint,13,149,                               LengthConstraintType heightConstraintType) {,1,0,0,0,2,0,0,1,0,2,44,3,0.005114262,0
defect4j,chart,org/jfree/chart/util/Size2D,13,81,"    public Size2D(double width, double height) {",3,0,0,1,3,1,0,0,0,4,44,2,0.005114262,0
defect4j,chart,org/jfree/chart/block/RectangleConstraint,13,157,        this.widthRange = widthRange;,2,0,0,0,0,0,0,0,0,3,29,4,0.005114262,0
defect4j,chart,org/jfree/chart/block/RectangleConstraint,13,158,        this.widthConstraintType = widthConstraintType;,2,0,0,0,0,0,0,0,0,3,47,4,0.005114262,0
defect4j,chart,org/jfree/chart/block/RectangleConstraint,13,150,        if (widthConstraintType == null) {,1,1,0,1,3,0,0,0,0,2,34,4,0.005114262,0
defect4j,chart,org/jfree/chart/block/BlockContainer,13,160,        this.blocks.add(block);,1,0,0,1,2,0,2,0,0,3,23,5,0.004815811,0
defect4j,chart,org/jfree/chart/block/BlockContainer,13,161,"        this.arrangement.add(block, key);",1,0,0,1,2,0,3,0,0,4,33,5,0.004815811,0
defect4j,chart,org/jfree/chart/block/BlockContainer,13,150,"        add(block, null);",0,0,0,1,2,0,2,0,0,3,17,4,0.004815811,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,86,    public BorderArrangement() {,1,0,0,1,3,1,0,0,0,2,28,2,0.004674047,0
defect4j,chart,org/jfree/chart/util/RectangleEdge,13,57,    public static final RectangleEdge TOP = new RectangleEdge(,1,0,0,0,1,3,0,2,0,6,58,2,0.000790722,0
defect4j,chart,org/jfree/chart/util/RectangleEdge,13,61,    public static final RectangleEdge BOTTOM = new RectangleEdge(,1,0,0,0,1,3,0,2,0,6,61,2,0.000790722,0
defect4j,chart,org/jfree/data/Range,13,83,"    public Range(double lower, double upper) {",3,0,0,1,3,1,0,0,0,4,42,2,0.000790722,0
defect4j,chart,org/jfree/data/Range,13,84,        if (lower > upper) {,2,1,0,1,3,0,0,0,0,3,20,4,0.000790722,0
defect4j,chart,org/jfree/chart/util/RectangleEdge,13,65,    public static final RectangleEdge LEFT = new RectangleEdge(,1,0,0,0,1,3,0,2,0,6,59,2,0.000790722,0
defect4j,chart,org/jfree/chart/util/RectangleEdge,13,69,    public static final RectangleEdge RIGHT = new RectangleEdge(,1,0,0,0,1,3,0,2,0,6,60,2,0.000790722,0
defect4j,chart,org/jfree/chart/util/RectangleEdge,13,80,    private RectangleEdge(String name) {,2,0,0,1,3,1,0,1,0,4,36,2,0.000790722,0
defect4j,chart,org/jfree/chart/block/BlockContainer,13,96,        if (arrangement == null) {,1,1,0,1,3,0,0,0,0,2,26,4,0.000751069,0
defect4j,chart,org/jfree/chart/block/BlockContainer,13,95,    public BlockContainer(Arrangement arrangement) {,2,0,0,1,3,1,0,1,0,4,48,2,0.000751069,0
defect4j,chart,org/jfree/chart/block/BlockContainer,13,100,        this.blocks = new ArrayList();,1,0,0,1,2,0,0,1,0,3,30,4,0.000751069,0
defect4j,chart,org/jfree/chart/block/BlockBorder,13,128,"    public BlockBorder(RectangleInsets insets, Paint paint) {",3,0,0,1,3,1,0,2,0,6,57,2,0.000673833,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,109,    protected AbstractBlock() {,1,0,0,1,3,1,0,0,0,2,27,2,0.000673833,0
defect4j,chart,org/jfree/chart/block/BlockBorder,13,71,    public static final BlockBorder NONE = new BlockBorder(,1,0,0,0,1,3,0,2,0,6,55,2,0.000673833,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,112,        this.height = 0.0;,1,0,0,0,0,0,0,0,0,2,18,4,0.000673833,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,110,        this.id = null;,1,0,0,0,0,0,0,0,0,2,15,4,0.000673833,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,116,        this.padding = RectangleInsets.ZERO_INSETS;,3,0,0,0,0,0,0,0,0,4,43,4,0.000673833,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,111,        this.width = 0.0;,1,0,0,0,0,0,0,0,0,2,17,4,0.000673833,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,115,        this.frame = BlockBorder.NONE; ,3,0,0,0,0,0,0,0,0,4,30,4,0.000673833,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,113,        this.bounds = new Rectangle2D.Float();,3,0,0,1,2,0,0,0,0,4,38,4,0.000673833,0
defect4j,chart,org/jfree/chart/util/UnitType,13,69,    private UnitType(String name) {,2,0,0,1,3,1,0,1,0,4,31,2,0,0
defect4j,chart,org/jfree/chart/util/RectangleInsets,13,117,        if (unitType == null) {,1,1,0,1,3,0,0,0,0,2,23,4,0,0
defect4j,chart,org/jfree/chart/util/RectangleInsets,13,120,        this.unitType = unitType;,2,0,0,0,0,0,0,0,0,3,25,4,0,0
defect4j,chart,org/jfree/chart/util/RectangleInsets,13,116,"                           double bottom, double right) {",2,0,0,0,2,0,0,0,0,2,30,3,0,0
defect4j,chart,org/jfree/chart/util/UnitType,13,56,"    public static final UnitType ABSOLUTE = new UnitType(""UnitType.ABSOLUTE"");",1,0,0,1,2,3,0,2,0,7,74,2,0,0
defect4j,chart,org/jfree/chart/util/RectangleInsets,13,65,    public static final RectangleInsets ZERO_INSETS = new RectangleInsets(,1,0,0,0,1,3,0,2,0,6,70,2,0,0
defect4j,chart,org/jfree/data/category/DefaultIntervalCategoryDataset,16,207,                this.seriesKeys = null;,1,0,0,0,0,0,0,0,0,2,23,8,1,1
defect4j,chart,org/jfree/data/category/DefaultIntervalCategoryDataset,16,208,                this.categoryKeys = null;,1,0,0,0,0,0,0,0,0,2,25,8,1,1
defect4j,chart,org/jfree/data/category/DefaultIntervalCategoryDataset,16,338,        if (categoryKeys.length != this.startData[0].length) {,4,1,0,2,5,0,0,0,0,5,54,4,0.004055881,1
