project_path,version,lines,statement,suspicious,faulty,predict,miss_line,predictions0,predictions1
org/apache/commons/math3/random/RandomDataImpl,30,331,        return (int)FastMath.floor(scaled);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,337,        if (lower >= upper) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,338,"            throw new NumberIsTooLargeException(LocalizedFormats.LOWER_BOUND_NOT_BELOW_UPPER_BOUND,",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,341,        SecureRandom sec = getSecRan();,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,342,        double r = sec.nextDouble();,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,343,        double scaled = r * upper + (1.0 - r) * lower + r;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,344,        return (long)FastMath.floor(scaled);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,361,        if (mean <= 0) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,362,"            throw new NotStrictlyPositiveException(LocalizedFormats.MEAN, mean);",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,365,        final double pivot = 40.0d;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,366,        if (mean < pivot) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,367,            final RandomGenerator generator = getRan();,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,368,            double p = FastMath.exp(-mean);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,369,            long n = 0;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,370,            double r = 1.0d;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,371,            double rnd = 1.0d;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,373,            while (n < 1000 * mean) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,374,                rnd = generator.nextDouble();,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,375,                r = r * rnd;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,376,                if (r >= p) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,377,                    n++;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,379,                    return n;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,382,            return n;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,384,            final double lambda = FastMath.floor(mean);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,385,            final double lambdaFractional = mean - lambda;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,386,            final double logLambda = FastMath.log(lambda);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,387,            final double logLambdaFactorial = ArithmeticUtils.factorialLog((int) lambda);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,388,            final long y2 = lambdaFractional < Double.MIN_VALUE ? 0 : nextPoisson(lambdaFractional);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,389,            final double delta = FastMath.sqrt(lambda * FastMath.log(32 * lambda / FastMath.PI + 1));,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,390,            final double halfDelta = delta / 2;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,391,            final double twolpd = 2 * lambda + delta;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,392,            final double a1 = FastMath.sqrt(FastMath.PI * twolpd) * FastMath.exp(1 / 8 * lambda);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,393,            final double a2 = (twolpd / delta) * FastMath.exp(-delta * (1 + delta) / twolpd);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,394,            final double aSum = a1 + a2 + 1;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,395,            final double p1 = a1 / aSum;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,396,            final double p2 = a2 / aSum;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,397,            final double c1 = 1 / (8 * lambda);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,399,            double x = 0;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,400,            double y = 0;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,401,            double v = 0;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,402,            int a = 0;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,403,            double t = 0;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,404,            double qr = 0;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,405,            double qa = 0;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,407,"                final double u = nextUniform(0.0, 1);",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,408,                if (u <= p1) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,409,"                    final double n = nextGaussian(0d, 1d);",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,410,                    x = n * FastMath.sqrt(lambda + halfDelta) - 0.5d;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,411,                    if (x > delta || x < -lambda) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,412,                        continue;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,414,                    y = x < 0 ? FastMath.floor(x) : FastMath.ceil(x);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,415,                    final double e = nextExponential(1d);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,416,                    v = -e - (n * n / 2) + c1;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,417,                } else {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,418,                    if (u > p1 + p2) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,419,                        y = lambda;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,420,                        break;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,422,                        x = delta + (twolpd / delta) * nextExponential(1d);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,423,                        y = FastMath.ceil(x);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,424,                        v = -nextExponential(1d) - delta * (x + 1) / twolpd;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,427,                a = x < 0 ? 1 : 0;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,428,                t = y * (y + 1) / (2 * lambda);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,429,                if (v < -t && a == 0) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,430,                    y = lambda + y;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,431,                    break;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,433,                qr = t * ((2 * y + 1) / (6 * lambda) - 1);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,434,                qa = qr - (t * t) / (3 * (lambda + a * (y + 1)));,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,435,                if (v < qa) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,436,                    y = lambda + y;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,437,                    break;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,439,                if (v > qr) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,440,                    continue;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,442,                if (v < y * logLambda - ArithmeticUtils.factorialLog((int) (y + lambda)) + logLambdaFactorial) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,443,                    y = lambda + y;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,444,                    break;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,446,            },0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,447,            return y2 + (long) y;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,454,        if (sigma <= 0) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,455,"            throw new NotStrictlyPositiveException(LocalizedFormats.STANDARD_DEVIATION, sigma);",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,457,        return sigma * getRan().nextGaussian() + mu;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,473,        if (mean <= 0.0) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,474,"            throw new NotStrictlyPositiveException(LocalizedFormats.MEAN, mean);",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,478,        double a = 0;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,479,"        double u = this.nextUniform(0, 1);",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,482,        while (u < 0.5) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,483,            a += EXPONENTIAL_SA_QI[0];,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,484,            u *= 2;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,488,        u += u - 1;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,491,        if (u <= EXPONENTIAL_SA_QI[0]) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,492,            return mean * (a + u);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,496,"        int i = 0; // Should be 1, be we iterate before it in while using 0",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,497,"        double u2 = this.nextUniform(0, 1);",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,498,        double umin = u2;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,502,            ++i;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,503,"            u2 = this.nextUniform(0, 1);",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,505,            if (u2 < umin) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,506,                umin = u2;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,510,        } while (u > EXPONENTIAL_SA_QI[i]); // Ensured to exit since EXPONENTIAL_SA_QI[MAX] = 1,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,512,        return mean * (a + umin * EXPONENTIAL_SA_QI[0]);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,530,"        return nextUniform(lower, upper, false);",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,551,        if (lower >= upper) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,552,"            throw new NumberIsTooLargeException(LocalizedFormats.LOWER_BOUND_NOT_BELOW_UPPER_BOUND,",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,556,        if (Double.isInfinite(lower) || Double.isInfinite(upper)) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,557,            throw new MathIllegalArgumentException(LocalizedFormats.INFINITE_BOUND);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,560,        if (Double.isNaN(lower) || Double.isNaN(upper)) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,561,            throw new MathIllegalArgumentException(LocalizedFormats.NAN_NOT_ALLOWED);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,564,        final RandomGenerator generator = getRan();,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,567,        double u = generator.nextDouble();,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,568,        while (!lowerInclusive && u <= 0.0) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,569,            u = generator.nextDouble();,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,572,        return u * upper + (1.0 - u) * lower;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,586,"        return nextInversionDeviate(new BetaDistribution(alpha, beta));",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,600,"        return nextInversionDeviate(new BinomialDistribution(numberOfTrials, probabilityOfSuccess));",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,614,"        return nextInversionDeviate(new CauchyDistribution(median, scale));",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,627,        return nextInversionDeviate(new ChiSquaredDistribution(df));,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,641,"        return nextInversionDeviate(new FDistribution(numeratorDf, denominatorDf));",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,666,        if (shape < 1) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,671,"                final double u = this.nextUniform(0, 1);",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,672,                final double bGS = 1 + shape/FastMath.E;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,673,                final double p = bGS*u;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,675,                if (p <= 1) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,678,"                    final double x = FastMath.pow(p, 1/shape);",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,679,"                    final double u2 = this.nextUniform(0.0, 1);",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,681,                    if (u2 > FastMath.exp(-x)) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,683,                        continue;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,685,                        return scale*x;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,690,                    final double x = -1 * FastMath.log((bGS-p)/shape);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,691,"                    final double u2 = this.nextUniform(0, 1);",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,693,"                    if (u2 > FastMath.pow(x, shape - 1)) {",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,695,                        continue;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,697,                        return scale*x;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,705,        final RandomGenerator generator = this.getRan();,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,706,        final double d = shape - 0.333333333333333333;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,707,        final double c = 1.0 / (3*FastMath.sqrt(d));,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,710,            final double x = generator.nextGaussian();,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,711,            final double v = (1+c*x)*(1+c*x)*(1+c*x);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,713,            if (v <= 0) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,714,                continue;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,717,            final double xx = x*x;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,718,"            final double u = this.nextUniform(0, 1);",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,721,            if (u < 1 - 0.0331*xx*xx) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,722,                return scale*d*v;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,725,            if (FastMath.log(u) < 0.5*xx + d*(1 - v + FastMath.log(v))) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,726,                return scale*d*v;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,728,        },0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,743,"        return nextInversionDeviate(new HypergeometricDistribution(populationSize, numberOfSuccesses, sampleSize));",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,757,"        return nextInversionDeviate(new PascalDistribution(r, p));",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,770,        return nextInversionDeviate(new TDistribution(df));,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,784,"        return nextInversionDeviate(new WeibullDistribution(shape, scale));",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,798,"        return nextInversionDeviate(new ZipfDistribution(numberOfElements, exponent));",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,812,        if (rand == null) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,813,            initRan();,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,815,        return rand;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,823,        rand = new Well19937c(System.currentTimeMillis() + System.identityHashCode(this));,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,824,    },0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,836,        if (secRand == null) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,837,            secRand = new SecureRandom();,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,838,            secRand.setSeed(System.currentTimeMillis() + System.identityHashCode(this));,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,840,        return secRand;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,853,        if (rand == null) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,854,            initRan();,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,856,        rand.setSeed(seed);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,857,    },0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,867,        if (secRand == null) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,868,            secRand = new SecureRandom();,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,870,        secRand.setSeed(System.currentTimeMillis());,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,871,    },0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,883,        if (secRand == null) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,884,            secRand = new SecureRandom();,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,886,        secRand.setSeed(seed);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,887,    },0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,894,        if (rand == null) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,895,            initRan();,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,897,        rand.setSeed(System.currentTimeMillis() + System.identityHashCode(this));,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,898,    },0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,922,"        secRand = SecureRandom.getInstance(algorithm, provider);",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,923,    },0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,935,        if (k > n) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,936,"            throw new NumberIsTooLargeException(LocalizedFormats.PERMUTATION_EXCEEDS_N,",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,939,        if (k <= 0) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,940,"            throw new NotStrictlyPositiveException(LocalizedFormats.PERMUTATION_SIZE,",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,944,        int[] index = getNatural(n);,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,945,"        shuffle(index, n - k);",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,946,        int[] result = new int[k];,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,947,        for (int i = 0; i < k; i++) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,948,            result[i] = index[n - i - 1];,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,951,        return result;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,969,        int len = c.size();,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,970,        if (k > len) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,971,"            throw new NumberIsTooLargeException(LocalizedFormats.SAMPLE_SIZE_EXCEEDS_COLLECTION_SIZE,",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,974,        if (k <= 0) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,975,"            throw new NotStrictlyPositiveException(LocalizedFormats.NUMBER_OF_SAMPLES, k);",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,978,        Object[] objects = c.toArray();,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,979,"        int[] index = nextPermutation(len, k);",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,980,        Object[] result = new Object[k];,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,981,        for (int i = 0; i < k; i++) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,982,            result[i] = objects[index[i]];,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,984,        return result;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,996,"        return distribution.inverseCumulativeProbability(nextUniform(0, 1));",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,1009,"        return distribution.inverseCumulativeProbability(nextUniform(0, 1));",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,1024,        int target = 0;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,1025,        for (int i = list.length - 1; i >= end; i--) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,1026,            if (i == 0) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,1027,                target = 0;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,1029,"                target = nextInt(0, i);",0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,1031,            int temp = list[target];,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,1032,            list[target] = list[i];,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,1033,            list[i] = temp;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,1035,    },0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,1045,        int[] natural = new int[n];,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,1046,        for (int i = 0; i < n; i++) {,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,1047,            natural[i] = i;,0.0,0,-1,0
org/apache/commons/math3/random/RandomDataImpl,30,1049,        return natural;,0.0,0,-1,0
org/apache/commons/math3/exception/NotStrictlyPositiveException,30,38,"        super(value, 0, false);",0.0,0,-1,0
org/apache/commons/math3/exception/NotStrictlyPositiveException,30,39,    },0.0,0,-1,0
org/apache/commons/math3/exception/NotStrictlyPositiveException,30,48,"        super(specific, value, 0, false);",0.0,0,-1,0
org/apache/commons/math3/exception/NotStrictlyPositiveException,30,49,    },0.0,0,-1,0
org/apache/commons/math3/exception/NumberIsTooSmallException,30,50,        this(boundIsAllowed ?,0.0,0,-1,0
org/apache/commons/math3/exception/NumberIsTooSmallException,30,54,    },0.0,0,-1,0
org/apache/commons/math3/exception/NumberIsTooSmallException,30,68,"        super(specific, wrong, min);",0.0,0,-1,0
org/apache/commons/math3/exception/NumberIsTooSmallException,30,70,        this.min = min;,0.0,0,-1,0
org/apache/commons/math3/exception/NumberIsTooSmallException,30,71,        this.boundIsAllowed = boundIsAllowed;,0.0,0,-1,0
org/apache/commons/math3/exception/NumberIsTooSmallException,30,72,    },0.0,0,-1,0
org/apache/commons/math3/exception/NumberIsTooSmallException,30,78,        return boundIsAllowed;,0.0,0,-1,0
org/apache/commons/math3/exception/NumberIsTooSmallException,30,85,        return min;,0.0,0,-1,0
org/apache/commons/math3/exception/MathIllegalNumberException,30,46,"        super(pattern, wrong, arguments);",0.0,0,-1,0
org/apache/commons/math3/exception/MathIllegalNumberException,30,47,        argument = wrong;,0.0,0,-1,0
org/apache/commons/math3/exception/MathIllegalNumberException,30,48,    },0.0,0,-1,0
org/apache/commons/math3/exception/MathIllegalNumberException,30,54,        return argument;,0.0,0,-1,0
org/apache/commons/math3/exception/MathIllegalArgumentException,30,44,                                        Object ... args) {,0.0,0,-1,0
org/apache/commons/math3/exception/MathIllegalArgumentException,30,45,        context = new ExceptionContext(this);,0.0,0,-1,0
org/apache/commons/math3/exception/MathIllegalArgumentException,30,46,"        context.addMessage(pattern, args);",0.0,0,-1,0
org/apache/commons/math3/exception/MathIllegalArgumentException,30,47,    },0.0,0,-1,0
org/apache/commons/math3/exception/MathIllegalArgumentException,30,51,        return context;,0.0,0,-1,0
org/apache/commons/math3/exception/MathIllegalArgumentException,30,57,        return context.getMessage();,0.0,0,-1,0
org/apache/commons/math3/exception/MathIllegalArgumentException,30,63,        return context.getLocalizedMessage();,0.0,0,-1,0
org/apache/commons/math3/exception/NumberIsTooLargeException,30,50,        this(boundIsAllowed ?,0.0,0,-1,0
org/apache/commons/math3/exception/NumberIsTooLargeException,30,54,    },0.0,0,-1,0
org/apache/commons/math3/exception/NumberIsTooLargeException,30,67,"        super(specific, wrong, max);",0.0,0,-1,0
org/apache/commons/math3/exception/NumberIsTooLargeException,30,69,        this.max = max;,0.0,0,-1,0
org/apache/commons/math3/exception/NumberIsTooLargeException,30,70,        this.boundIsAllowed = boundIsAllowed;,0.0,0,-1,0
org/apache/commons/math3/exception/NumberIsTooLargeException,30,71,    },0.0,0,-1,0
org/apache/commons/math3/exception/NumberIsTooLargeException,30,77,        return boundIsAllowed;,0.0,0,-1,0
org/apache/commons/math3/exception/NumberIsTooLargeException,30,84,        return max;,0.0,0,-1,0
org/apache/commons/math3/exception/MathInternalError,30,37,    public MathInternalError() {,0.0,0,-1,0
org/apache/commons/math3/exception/MathInternalError,30,38,"        getContext().addMessage(LocalizedFormats.INTERNAL_ERROR, REPORT_URL);",0.0,0,-1,0
org/apache/commons/math3/exception/MathInternalError,30,39,    },0.0,0,-1,0
org/apache/commons/math3/exception/MathInternalError,30,46,"        super(cause, LocalizedFormats.INTERNAL_ERROR, REPORT_URL);",0.0,0,-1,0
org/apache/commons/math3/exception/MathInternalError,30,47,    },0.0,0,-1,0
org/apache/commons/math3/exception/MathInternalError,30,56,"        super(pattern, args);",0.0,0,-1,0
org/apache/commons/math3/exception/MathInternalError,30,57,    },0.0,0,-1,0
org/apache/commons/math3/exception/MathIllegalStateException,30,45,                                     Object ... args) {,0.0,0,-1,0
org/apache/commons/math3/exception/MathIllegalStateException,30,46,        context = new ExceptionContext(this);,0.0,0,-1,0
org/apache/commons/math3/exception/MathIllegalStateException,30,47,"        context.addMessage(pattern, args);",0.0,0,-1,0
org/apache/commons/math3/exception/MathIllegalStateException,30,48,    },0.0,0,-1,0
org/apache/commons/math3/exception/MathIllegalStateException,30,60,        super(cause);,0.0,0,-1,0
